,Dates,Country,Confirmed Cases,Deaths,Confirmed Cases (Scaled for purpose of graph)
242,2020-02-21,Angola,0,0,0.0
243,2020-02-24,Angola,0,0,0.0
244,2020-02-27,Angola,0,0,0.0
245,2020-03-01,Angola,0,0,0.0
246,2020-03-04,Angola,0,0,0.0
247,2020-03-07,Angola,0,0,0.0
248,2020-03-10,Angola,0,0,0.0
249,2020-03-13,Angola,0,0,0.0
250,2020-03-16,Angola,0,0,0.0
251,2020-03-19,Angola,0,0,0.0
252,2020-03-22,Angola,2,0,1.4436354751788103
253,2020-03-25,Angola,3,0,1.8184464592320668
254,2020-03-28,Angola,5,0,2.3124383412727525
255,2020-03-31,Angola,7,2,2.644120761058629
256,2020-04-03,Angola,8,2,2.7764722807237177
257,2020-04-06,Angola,16,2,3.466711037884725
258,2020-04-09,Angola,19,2,3.6382779622295387
259,2020-04-12,Angola,19,2,3.6382779622295387
260,2020-04-15,Angola,19,2,3.6382779622295387
261,2020-04-18,Angola,24,2,3.8716347563877314
